Algorithm,TotalCloudlets,Violations,ViolationPct,Tier1,Tier2,Tier3,AvgTardiness,MaxTardiness,PowerConsumption,TotalTimeTaken
Round_Robin_Multiple_Runs_128times_3,229,62,27.07,28,32,2,29.71,99.19,447.68,1.18
Round_Robin_Multiple_Runs_128times_3,229,68,29.69,19,44,5,36.67,99.45,431.09,1.18
Round_Robin_Multiple_Runs_128times_3,229,70,30.57,22,43,5,37.45,99.83,412.45,1.18
Round_Robin_Multiple_Runs_128times_3,229,70,30.57,24,40,6,35.89,99.72,400.56,1.18
Round_Robin_Multiple_Runs_128times_3,229,70,30.57,25,39,6,38.22,120.18,384.95,1.18
Round_Robin_Multiple_Runs_128times_3,229,70,30.57,22,41,7,42.99,151.53,370.26,1.18
Round_Robin_Multiple_Runs_128times_3,229,73,31.88,16,48,9,46.74,151.56,358.63,1.18
Round_Robin_Multiple_Runs_128times_3,229,73,31.88,15,49,9,47.97,151.56,353.34,1.18
Round_Robin_Multiple_Runs_128times_3,229,78,34.06,19,43,16,52.74,186.39,336.88,1.18
Round_Robin_Multiple_Runs_128times_3,229,86,37.55,11,52,23,68.78,186.73,328.62,1.18
Round_Robin_Multiple_Runs_128times_3,229,87,37.99,12,53,22,69.56,186.62,318.76,1.18
Round_Robin_Multiple_Runs_128times_3,229,88,38.43,13,50,25,74.41,259.24,307.45,1.18
Round_Robin_Multiple_Runs_128times_3,229,90,39.30,11,53,26,75.10,259.44,298.72,1.18
Round_Robin_Multiple_Runs_128times_3,229,95,41.48,15,51,29,75.22,259.63,284.16,1.18
Round_Robin_Multiple_Runs_128times_3,229,99,43.23,14,55,30,77.79,273.19,275.47,1.18
Round_Robin_Multiple_Runs_128times_3,229,99,43.23,10,59,30,83.70,273.15,257.29,1.18
